Video,Owner,Keep video Y/N,Notes,Interesting time-ranges,Static Camera Y/N,Useful for Vanguard Y/N,Link
week_2021_08_09/2021_08_11/person_pathing_1178_0-300000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_11/person_pathing_1178_0-300000.mp4
week_2021_08_09/2021_08_11/person_pathing_1179_1200000-1500000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_11/person_pathing_1179_1200000-1500000.mp4
week_2021_08_09/2021_08_11/person_pathing_1180_1200000-1500000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_11/person_pathing_1180_1200000-1500000.mp4
week_2021_08_09/2021_08_11/person_pathing_1182_0-300000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_11/person_pathing_1182_0-300000.mp4
week_2021_08_09/2021_08_11/person_pathing_1187_600000-900000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_11/person_pathing_1187_600000-900000.mp4
week_2021_08_09/2021_08_11/person_pathing_1193_2100000-2400000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_11/person_pathing_1193_2100000-2400000.mp4
week_2021_08_09/2021_08_11/person_pathing_1201_599999-899999.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_11/person_pathing_1201_599999-899999.mp4
week_2021_08_09/2021_08_11/person_pathing_1202_300000-599999.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_11/person_pathing_1202_300000-599999.mp4
week_2021_08_09/2021_08_11/person_pathing_1204_0-300000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_11/person_pathing_1204_0-300000.mp4
week_2021_08_09/2021_08_11/person_pathing_1208_1800000-2100000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_11/person_pathing_1208_1800000-2100000.mp4
week_2021_08_09/2021_08_11/person_pathing_1209_0-300000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_11/person_pathing_1209_0-300000.mp4
week_2021_08_09/2021_08_11/person_pathing_1210_1500000-1800000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_11/person_pathing_1210_1500000-1800000.mp4
week_2021_08_09/2021_08_11/person_pathing_1210_3600000-3834334.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_11/person_pathing_1210_3600000-3834334.mp4
week_2021_08_09/2021_08_11/person_pathing_1214_900000-1200000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_11/person_pathing_1214_900000-1200000.mp4
week_2021_08_09/2021_08_11/person_pathing_1216_300000-600000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_11/person_pathing_1216_300000-600000.mp4
week_2021_08_09/2021_08_11/person_pathing_1216_3300000-3600000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_11/person_pathing_1216_3300000-3600000.mp4
week_2021_08_09/2021_08_11/person_pathing_1216_900000-1200000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_11/person_pathing_1216_900000-1200000.mp4
week_2021_08_09/2021_08_11/person_pathing_1218_1500000-1800000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_11/person_pathing_1218_1500000-1800000.mp4
week_2021_08_09/2021_08_11/person_pathing_1218_3000000-3300000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_11/person_pathing_1218_3000000-3300000.mp4
week_2021_08_09/2021_08_11/person_pathing_1218_900000-1200000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_11/person_pathing_1218_900000-1200000.mp4
week_2021_08_09/2021_08_11/person_pathing_1220_0-300000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_11/person_pathing_1220_0-300000.mp4
week_2021_08_09/2021_08_11/person_pathing_1220_1200000-1500000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_11/person_pathing_1220_1200000-1500000.mp4
week_2021_08_09/2021_08_11/person_pathing_1220_2100000-2307367.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_11/person_pathing_1220_2100000-2307367.mp4
week_2021_08_09/2021_08_11/person_pathing_1220_300000-600000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_11/person_pathing_1220_300000-600000.mp4
week_2021_08_09/2021_08_12/person_pathing_1227_0-300000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_12/person_pathing_1227_0-300000.mp4
week_2021_08_09/2021_08_12/person_pathing_1232_0-300000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_12/person_pathing_1232_0-300000.mp4
week_2021_08_09/2021_08_12/person_pathing_1233_1499998-1799998.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_12/person_pathing_1233_1499998-1799998.mp4
week_2021_08_09/2021_08_12/person_pathing_1238_0-300000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_12/person_pathing_1238_0-300000.mp4
week_2021_08_09/2021_08_12/person_pathing_1241_900000-1200000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_12/person_pathing_1241_900000-1200000.mp4
week_2021_08_09/2021_08_12/person_pathing_1245_1200000-1500000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_12/person_pathing_1245_1200000-1500000.mp4
week_2021_08_09/2021_08_12/person_pathing_1245_600000-900000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_12/person_pathing_1245_600000-900000.mp4
week_2021_08_09/2021_08_12/person_pathing_1245_900000-1200000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_12/person_pathing_1245_900000-1200000.mp4
week_2021_08_09/2021_08_12/person_pathing_1253_300000-600000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_12/person_pathing_1253_300000-600000.mp4
week_2021_08_09/2021_08_12/person_pathing_1253_600000-900000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_12/person_pathing_1253_600000-900000.mp4
week_2021_08_09/2021_08_12/person_pathing_1256_0-300000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_12/person_pathing_1256_0-300000.mp4
week_2021_08_09/2021_08_12/person_pathing_1268.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_12/person_pathing_1268.mp4
week_2021_08_09/2021_08_12/person_pathing_1269_0-300000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_12/person_pathing_1269_0-300000.mp4
week_2021_08_09/2021_08_12/person_pathing_1274_0-300000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_12/person_pathing_1274_0-300000.mp4
week_2021_08_09/2021_08_12/person_pathing_1275_1200000-1500000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_12/person_pathing_1275_1200000-1500000.mp4
week_2021_08_09/2021_08_12/person_pathing_1284_0-300000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_12/person_pathing_1284_0-300000.mp4
week_2021_08_09/2021_08_13/person_pathing_1288_0-300000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_13/person_pathing_1288_0-300000.mp4
week_2021_08_09/2021_08_13/person_pathing_1289_300000-600000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_13/person_pathing_1289_300000-600000.mp4
week_2021_08_09/2021_08_13/person_pathing_1290_1200000-1333240.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_13/person_pathing_1290_1200000-1333240.mp4
week_2021_08_09/2021_08_13/person_pathing_1290_600000-900000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_13/person_pathing_1290_600000-900000.mp4
week_2021_08_09/2021_08_13/person_pathing_1291_900000-1200000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_13/person_pathing_1291_900000-1200000.mp4
week_2021_08_09/2021_08_13/person_pathing_1294_600000-900000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_13/person_pathing_1294_600000-900000.mp4
week_2021_08_09/2021_08_13/person_pathing_1298_0-300000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_13/person_pathing_1298_0-300000.mp4
week_2021_08_09/2021_08_13/person_pathing_1299_1200000-1359040.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_13/person_pathing_1299_1200000-1359040.mp4
week_2021_08_09/2021_08_13/person_pathing_1301_0-300000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_13/person_pathing_1301_0-300000.mp4
week_2021_08_09/2021_08_13/person_pathing_1303_600000-900000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_13/person_pathing_1303_600000-900000.mp4
week_2021_08_09/2021_08_13/person_pathing_1309_1200000-1274600.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_13/person_pathing_1309_1200000-1274600.mp4
week_2021_08_09/2021_08_13/person_pathing_1309_300000-600000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_13/person_pathing_1309_300000-600000.mp4
week_2021_08_09/2021_08_13/person_pathing_1312_300000-600000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_13/person_pathing_1312_300000-600000.mp4
week_2021_08_09/2021_08_13/person_pathing_1333_900000-1200000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_09/2021_08_13/person_pathing_1333_900000-1200000.mp4
week_2021_08_16/2021_08_16/person_pathing_1355_1200000-1457360.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_16/2021_08_16/person_pathing_1355_1200000-1457360.mp4
week_2021_08_16/2021_08_16/person_pathing_1356_300000-600000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_16/2021_08_16/person_pathing_1356_300000-600000.mp4
week_2021_08_16/2021_08_16/person_pathing_1359_0-300000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_16/2021_08_16/person_pathing_1359_0-300000.mp4
week_2021_08_16/2021_08_16/person_pathing_1363_900000-1200000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_16/2021_08_16/person_pathing_1363_900000-1200000.mp4
week_2021_08_16/2021_08_16/person_pathing_1365_0-300000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_16/2021_08_16/person_pathing_1365_0-300000.mp4
week_2021_08_16/2021_08_16/person_pathing_1374_1200000-1403240.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_16/2021_08_16/person_pathing_1374_1200000-1403240.mp4
week_2021_08_16/2021_08_16/person_pathing_1374_600000-900000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_16/2021_08_16/person_pathing_1374_600000-900000.mp4
week_2021_08_16/2021_08_16/person_pathing_1376_900000-1200000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_16/2021_08_16/person_pathing_1376_900000-1200000.mp4
week_2021_08_16/2021_08_16/person_pathing_1377_300000-600000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_16/2021_08_16/person_pathing_1377_300000-600000.mp4
week_2021_08_16/2021_08_16/person_pathing_1377_900000-1200000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_16/2021_08_16/person_pathing_1377_900000-1200000.mp4
week_2021_08_16/2021_08_16/person_pathing_1399_1500000-1615733.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_16/2021_08_16/person_pathing_1399_1500000-1615733.mp4
week_2021_08_16/2021_08_16/person_pathing_1402_0-300000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_16/2021_08_16/person_pathing_1402_0-300000.mp4
week_2021_08_16/2021_08_16/person_pathing_1408_600000-900000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_16/2021_08_16/person_pathing_1408_600000-900000.mp4
week_2021_08_16/2021_08_16/person_pathing_1410_1500000-1800000.mp4,Uta,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_16/2021_08_16/person_pathing_1410_1500000-1800000.mp4
